Unnamed: 0,id,name,lat,lon,splitFailurePct,startDate,endDate,day count,startTime,endTime,days_of_week,reportID,lookup,ID,Month,Year,Time,totalVehicleVolume,start_dt,month_no,year_no,crash_count,crashes per 1000 veh,total_crashes,tot crashes per 1000 veh
32636,30.2683_-97.7401,East 7th Street & San Jacinto Boulevard,30.26833,-97.74006,0.86,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,94945,44652,4,2022,1,1.05324E-05,4,0.042129654
32637,30.2702_-97.7394,East 9th Street & San Jacinto Boulevard,30.27019,-97.73936,0.178,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,39167,44652,4,2022,0,0,0,0
32638,30.2712_-97.7354,East 11th Street & Red River Street,30.27116,-97.73544,4.716,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,56993,44652,4,2022,0,0,1,0.017546014
32639,30.2785_-97.7291,North Interstate 35 & East Martin Luther King Jr Boulevard,30.2785,-97.7291,1.64,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,143528,44652,4,2022,0,0,8,0.055738253
32640,30.2785_-97.7415,Lavaca Street & West 16th Street,30.27855,-97.74159,0.131,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,31141,44652,4,2022,0,0,0,0
32641,30.2798_-97.7212,East Martin Luther King Jr Boulevard & Chicon Street,30.27979,-97.72121,1.05,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,76350,44652,4,2022,0,0,7,0.091683039
32642,30.2910_-97.7348,Duval Street,30.29098,-97.73475,0.342,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,37860,44652,4,2022,0,0,0,0
32643,30.2911_-97.7271,East 32nd Street & Red River Street,30.29108,-97.72713,0.462,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,64345,44652,4,2022,0,0,6,0.093247339
32644,30.3030_-97.7643,Hillview Road & Exposition Boulevard,30.30303,-97.76431,1.382,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,82119,44652,4,2022,0,0,1,0.01217745
32645,30.3046_-97.6813,Rogge Lane & Manor Road,30.30456,-97.68131,0.132,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,37239,44652,4,2022,0,0,6,0.161121405
32646,30.3213_-97.7552,West 45th Street,30.32133,-97.75518,0.164,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,99118,44652,4,2022,0,0,1,0.010088985
32647,30.3519_-97.7220,Burrell Drive & West Anderson Lane,30.35194,-97.72205,0.231,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,84285,44652,4,2022,0,0,2,0.023729015
32648,30.3528_-97.7148,Anderson Square & Research Boulevard,30.35284,-97.71485,0.56,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,71861,44652,4,2022,0,0,15,0.20873631
32649,30.3664_-97.7386,Steck Avenue & Shoal Creek Boulevard,30.36635,-97.73864,0.217,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,60858,44652,4,2022,1,1.64317E-05,11,0.180748628
32650,30.3735_-97.7263,Research Boulevard,30.37352,-97.72633,0.876,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,181384,44652,4,2022,0,0,18,0.099236978
32651,30.4006_-97.7030,Stonehollow Drive & Metric Boulevard,30.4006,-97.70301,0.031,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,67826,44652,4,2022,0,0,0,0
32652,30.4190_-97.7473,Research Boulevard,30.41898,-97.7473,3.052,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,81233,44652,4,2022,0,0,9,0.110792412
32653,30.4268_-97.6767,West Howard Lane & Metric Boulevard,30.42679,-97.67667,0.883,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,124927,44652,4,2022,0,0,4,0.032018699
32654,30.4359_-97.6829,Wells Branch Parkway,30.43593,-97.68294,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,87334,44652,4,2022,0,0,0,0
32655,30.4415_-97.6921,Wells Branch Parkway & Summit Drive,30.44147,-97.69206,0.122,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,83299,44652,4,2022,0,0,0,0
32656,30.1782_-97.8388,West Slaughter Lane & Lindshire Lane,30.17818,-97.83879,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,125835,44652,4,2022,0,0,4,0.031787658
32657,30.1793_-97.8410,West Gate Boulevard & West Slaughter Lane,30.1793,-97.84103,0.033,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,134946,44652,4,2022,0,0,3,0.022231115
32658,30.1887_-97.7455,South Pleasant Valley Road & Village Square Drive,30.18867,-97.74552,0.047,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,41581,44652,4,2022,0,0,0,0
32659,30.1930_-97.7788,West William Cannon Drive & South Congress Avenue,30.19302,-97.77884,0.941,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,201385,44652,4,2022,1,4.96561E-06,53,0.263177496
32660,30.1985_-97.7911,West William Cannon Drive & Cooper Lane,30.19851,-97.79112,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,134734,44652,4,2022,0,0,10,0.074220316
32661,30.2010_-97.8670,West Slaughter Lane,30.20122,-97.86694,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,132752,44652,4,2022,0,0,0,0
32662,30.2235_-97.7477,Woodward Street & South Interstate 35,30.22353,-97.74774,0.547,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,92017,44652,4,2022,1,1.08676E-05,11,0.119543128
32663,30.2250_-97.7035,East Riverside Drive & Montopolis Drive,30.22495,-97.70347,2.386,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,146684,44652,4,2022,2,1.36348E-05,22,0.149982275
32664,30.2313_-97.7920,West Ben White Boulevard & Pack Saddle Pass,30.23127,-97.79196,0.204,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,72764,44652,4,2022,0,0,4,0.054972239
32665,30.2320_-97.8006,South Lamar Boulevard & West Gate Boulevard,30.23198,-97.80057,0.735,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,64600,44652,4,2022,0,0,2,0.030959752
32666,30.2336_-97.7405,East Oltorf Street,30.23361,-97.7405,2.48,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,158424,44652,4,2022,0,0,9,0.056809574
32667,30.2401_-97.8333,Southwest Parkway & Boston Lane,30.24011,-97.83329,0.954,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,197904,44652,4,2022,0,0,3,0.015158865
32668,30.2426_-97.6907,Montopolis Drive & Bastrop Highway,30.24265,-97.6907,0.314,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,128506,44652,4,2022,0,0,2,0.015563476
32669,30.2443_-97.7813,South Lamar Boulevard & Menchaca Road,30.2443,-97.78134,0.191,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,116755,44652,4,2022,0,0,20,0.171298874
32670,30.2464_-97.8034,South Capital of Texas Highway,30.24638,-97.80335,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,99097,44652,4,2022,0,0,0,0
32671,30.2478_-97.7349,East Riverside Drive,30.24784,-97.73489,1.593,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,166265,44652,4,2022,2,1.2029E-05,10,0.060144949
32672,30.2498_-97.7388,East Riverside Drive & Travis Heights Boulevard,30.24985,-97.73878,1.318,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,130799,44652,4,2022,1,7.64532E-06,3,0.022935955
32673,30.2629_-97.7577,Toomey Road & South Lamar Boulevard,30.26294,-97.75773,0.221,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,153433,44652,4,2022,2,1.3035E-05,10,0.065175028
32674,30.2650_-97.7466,Lavaca Street & West 2nd Street,30.265,-97.74663,1.004,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,50274,44652,4,2022,0,0,1,0.019890997
32675,30.2653_-97.7439,West 3rd Street & Congress Avenue,30.26527,-97.74385,1.171,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,67602,44652,4,2022,0,0,6,0.088754771
32676,30.2662_-97.7435,West 4th Street & Congress Avenue,30.2662,-97.74351,1.166,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,64512,44652,4,2022,0,0,3,0.046502976
32677,30.2690_-97.7425,West 7th Street & Congress Avenue,30.269,-97.74246,1.771,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,81884,44652,4,2022,0,0,8,0.097699184
32678,30.2703_-97.7546,West 5th Street & North Lamar Boulevard,30.27029,-97.75459,1.439,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,189591,44652,4,2022,0,0,9,0.047470608
32679,30.2734_-97.7435,Lavaca Street & West 11th Street,30.2734,-97.74347,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,66478,44652,4,2022,0,0,7,0.105297993
32680,30.2757_-97.7426,Lavaca Street & West 13th Street,30.27572,-97.74263,0.125,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,53344,44652,4,2022,0,0,3,0.056238752
32681,30.2791_-97.7251,East Martin Luther King Jr Boulevard & Comal Street,30.27906,-97.72512,0.394,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,89105,44652,4,2022,0,0,5,0.056113574
32682,30.2815_-97.8087,Bee Caves Road,30.28153,-97.80871,1.253,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,221087,44652,4,2022,0,0,0,0
32683,30.2838_-97.7221,Manor Road & Chicon Street,30.2838,-97.72213,0.329,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,31987,44652,4,2022,0,0,0,0
32684,30.2982_-97.6871,East 51st Street & Manor Road,30.29816,-97.68705,1.327,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,53056,44652,4,2022,0,0,10,0.188480097
32685,30.3005_-97.7336,West 38th Street & Speedway,30.30055,-97.73358,0.31,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,80519,44652,4,2022,0,0,4,0.049677716
32686,30.3014_-97.7146,Airport Boulevard,30.30136,-97.71459,2.118,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,130241,44652,4,2022,1,7.67807E-06,5,0.038390369
32687,30.3256_-97.7450,Hancock Drive & Shoal Creek Boulevard,30.32557,-97.74497,0.133,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,56396,44652,4,2022,0,0,2,0.035463508
32688,30.3373_-97.6833,Rutherford Lane & Cameron Road,30.33732,-97.68325,2.01,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,135531,44652,4,2022,0,0,9,0.066405472
32689,30.3674_-97.6946,North Lamar Boulevard & West Longspur Boulevard,30.36739,-97.69458,1.398,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,84956,44652,4,2022,0,0,16,0.188332784
32690,30.3984_-97.7194,Esperanza Crossing & Burnet Road,30.39835,-97.71937,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,112516,44652,4,2022,1,8.88762E-06,10,0.088876249
32691,30.4414_-97.7734,Hunters Chase Drive & Pond Springs Road,30.44136,-97.77342,0.179,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,58617,44652,4,2022,0,0,5,0.085299486
32692,30.4606_-97.7546,Anderson Mill Road & West Parmer Lane,30.46057,-97.7546,0.26,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,176580,44652,4,2022,0,0,0,0
32693,30.1738_-97.8170,West Slaughter Lane & Bilbrook Place,30.17383,-97.81702,0.181,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,139247,44652,4,2022,0,0,12,0.086177799
32694,30.1740_-97.8271,West Slaughter Lane & Riddle Road,30.17399,-97.82714,0.442,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,118639,44652,4,2022,0,0,7,0.05900252
32695,30.1812_-97.7947,Mairo Street & South 1st Street,30.18116,-97.79475,0.045,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,73585,44652,4,2022,0,0,0,0
32696,30.2311_-97.6996,Montopolis Drive & Porter Street,30.23108,-97.69959,0.141,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,69090,44652,4,2022,1,1.44739E-05,7,0.101317123
32697,30.2343_-97.7956,West Ben White Boulevard & South Lamar Boulevard,30.23428,-97.79562,0.521,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,78582,44652,4,2022,0,0,1,0.012725561
32698,30.2346_-97.6973,Hogan Avenue & Montopolis Drive,30.23453,-97.69735,0.133,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,73266,44652,4,2022,0,0,0,0
32699,30.2439_-97.7643,West Oltorf Street & South 5th Street,30.24392,-97.76433,0.208,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,60918,44652,4,2022,0,0,5,0.082077547
32700,30.2552_-97.7450,East Riverside Drive,30.25523,-97.74502,0.228,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,142126,44652,4,2022,0,0,2,0.014072021
32701,30.2589_-97.7462,Barton Springs Road & South Congress Avenue,30.25892,-97.74623,0.071,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,118422,44652,4,2022,1,8.44438E-06,5,0.042221884
32702,30.2620_-97.7615,Barton Springs Road & Kinney Avenue,30.26199,-97.76149,0.518,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,88798,44652,4,2022,2,2.2523E-05,5,0.056307574
32703,30.2645_-97.7571,South Lamar Boulevard,30.2645,-97.75713,0.813,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,130088,44652,4,2022,1,7.6871E-06,4,0.030748416
32704,30.2656_-97.7342,North Interstate 35 & East 6th Street,30.26565,-97.73418,2.132,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,94168,44652,4,2022,0,0,11,0.116812505
32705,30.2671_-97.7432,West 5th Street & Congress Avenue,30.26714,-97.74316,0.674,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,89100,44652,4,2022,0,0,9,0.101010101
32706,30.2715_-97.7442,Lavaca Street & West 9th Street,30.27154,-97.74418,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,49994,44652,4,2022,0,0,2,0.040004801
32707,30.2718_-97.7376,Trinity Street & East 11th Street,30.27175,-97.73758,0.145,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,47632,44652,4,2022,0,0,1,0.02099429
32708,30.2739_-97.7528,West 9th Street & North Lamar Boulevard,30.27394,-97.75278,1.47,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,140808,44652,4,2022,0,0,1,0.007101869
32709,30.2761_-97.7484,West 12th Street & West Avenue,30.27605,-97.74843,0.769,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,26548,44652,4,2022,0,0,0,0
32710,30.2786_-97.7305,North Interstate 35,30.27856,-97.7305,1.359,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,160365,44652,4,2022,0,0,11,0.068593521
32711,30.2806_-97.7381,West Martin Luther King Jr Boulevard & East Martin Luther King Jr Boulevard,30.28064,-97.73812,0.163,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,105050,44652,4,2022,1,9.51928E-06,1,0.009519277
32712,30.2828_-97.7578,Enfield Road & West Lynn Street,30.28277,-97.75782,0.077,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,147549,44652,4,2022,0,0,8,0.054219276
32713,30.2832_-97.7768,Lake Austin Boulevard & Exposition Boulevard,30.28321,-97.77678,0.185,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,97962,44652,4,2022,0,0,2,0.02041608
32714,30.2863_-97.6694,Tannehill Lane,30.28632,-97.66942,0.154,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,102586,44652,4,2022,0,0,5,0.048739594
32715,30.2906_-97.7721,Enfield Road & Exposition Boulevard,30.29058,-97.77208,0.645,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,116472,44652,4,2022,1,8.58575E-06,5,0.042928773
32716,30.2908_-97.8283,Las Cimas Parkway & South Capital of Texas Highway,30.29082,-97.8283,0.36,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,258446,44652,4,2022,0,0,3,0.011607841
32717,30.2926_-97.7610,Winsted Lane,30.2926,-97.761,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,92297,44652,4,2022,0,0,3,0.032503765
32718,30.2988_-97.7175,North Interstate 35,30.29877,-97.71752,0.088,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,21573,44652,4,2022,0,0,0,0
32719,30.3039_-97.6990,East 51st Street & Berkman Drive,30.30386,-97.69897,1.088,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,93025,44652,4,2022,0,0,9,0.096748186
32720,30.3058_-97.7028,East 51st Street & Mueller Boulevard,30.30575,-97.70281,0.025,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,94752,44652,4,2022,0,0,4,0.042215468
32721,30.3376_-97.7189,Airport Boulevard,30.33763,-97.71893,0.32,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,104344,44652,4,2022,0,0,14,0.134171586
32722,30.3441_-97.7051,Georgian Drive & West Anderson Lane,30.34406,-97.7051,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,124965,44652,4,2022,2,1.60045E-05,28,0.224062738
32723,30.3619_-97.7293,Steck Avenue & Burnet Road,30.36187,-97.72934,0.383,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,117108,44652,4,2022,0,0,2,0.017078253
32724,30.3945_-97.7521,Great Hills Trail,30.39447,-97.75214,0.105,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,43053,44652,4,2022,0,0,1,0.023227185
32725,30.3991_-97.6689,East Yager Lane,30.39907,-97.66886,0.237,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,109822,44652,4,2022,0,0,18,0.163901586
32726,30.3993_-97.6739,North Interstate 35,30.3993,-97.67393,0.186,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,85795,44652,4,2022,0,0,4,0.046622764
32727,30.4158_-97.6959,Parmer Lane & Lamplight Village Avenue,30.41584,-97.69591,0.028,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,157788,44652,4,2022,1,6.33762E-06,16,0.101401881
32728,30.4223_-97.6826,Metric Boulevard & Chasewood Drive,30.42232,-97.68259,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,45623,44652,4,2022,0,0,2,0.043837538
32729,30.4283_-97.7831,Spicewood Springs Road,30.4283,-97.78306,0.339,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,52993,44652,4,2022,0,0,1,0.018870417
32730,30.4345_-97.7691,McNeil Drive & Research Boulevard,30.43448,-97.7691,0.117,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,138400,44652,4,2022,1,7.22543E-06,10,0.072254335
32731,30.1859_-97.8163,Davis Lane & Menchaca Road,30.18591,-97.81631,0.243,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,144774,44652,4,2022,0,0,20,0.138146352
32732,30.1956_-97.7851,West William Cannon Drive & Bill Hughes Road,30.19564,-97.78508,0.067,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,120758,44652,4,2022,0,0,5,0.041405124
32733,30.2262_-97.7697,West Ben White Boulevard & South 1st Street,30.22617,-97.76968,2.065,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,148149,44652,4,2022,0,0,2,0.013499922
32734,30.2270_-97.7079,East Riverside Drive & Grove Boulevard,30.22704,-97.70794,0.138,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,136614,44652,4,2022,1,7.31989E-06,16,0.117118304
32735,30.2297_-97.7310,Willow Creek Drive & East Oltorf Street,30.22973,-97.73098,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,67063,44652,4,2022,0,0,6,0.089468112
32736,30.2328_-97.8759,West US Highway 290,30.23285,-97.87592,0.303,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,230561,44652,4,2022,0,0,0,0
32737,30.2347_-97.8241,West US Highway 290,30.23469,-97.82412,0.034,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,115639,44652,4,2022,0,0,11,0.095123617
32738,30.2362_-97.7926,South Lamar Boulevard,30.23623,-97.79257,0.916,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,113796,44652,4,2022,1,8.78766E-06,13,0.114239516
32739,30.2537_-97.8089,South Capital of Texas Highway,30.25371,-97.8089,0.07,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,247320,44652,4,2022,0,0,3,0.012130034
32740,30.2571_-97.7246,East Cesar Chavez Street & Chicon Street,30.25712,-97.72464,2.734,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,59198,44652,4,2022,0,0,6,0.101354775
32741,30.2593_-97.6937,Airport Boulevard & Shady Lane,30.25935,-97.69365,0.022,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,113782,44652,4,2022,0,0,14,0.123042309
32742,30.2601_-97.7095,East 7th Street & Pleasant Valley Road,30.2601,-97.70948,0.795,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,139775,44652,4,2022,0,0,9,0.064389197
32743,30.2656_-97.7524,West Avenue & West Cesar Chavez Street,30.26564,-97.75235,1.28,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,142163,44652,4,2022,0,0,8,0.056273433
32744,30.2702_-97.7358,Red River Street & East 10th Street,30.27023,-97.73579,0.243,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,13689,44652,4,2022,0,0,3,0.219154065
32745,30.2727_-97.7571,Blanco Street & West 6th Street,30.27272,-97.75714,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,49276,44652,4,2022,0,0,2,0.04058771
32746,30.2756_-97.7348,East 15th Street & Red River Street,30.2756,-97.73482,2.351,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,153561,44652,4,2022,0,0,5,0.032560351
32747,30.2776_-97.7419,Lavaca Street & West 15th Street,30.2776,-97.74193,0.303,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,198953,44652,4,2022,1,5.02631E-06,31,0.155815695
32748,30.2777_-97.7718,Lake Austin Boulevard & Veterans Drive,30.27769,-97.77185,1.827,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,80616,44652,4,2022,0,0,1,0.012404485
32749,30.2803_-97.7409,West 18th Street & Lavaca Street,30.2803,-97.74093,0.127,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,32681,44652,4,2022,0,0,1,0.030598819
32750,30.2817_-97.7419,West Martin Luther King Jr Boulevard & Guadalupe Street,30.28174,-97.74195,1.475,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,190395,44652,4,2022,0,0,6,0.031513433
32751,30.2826_-97.7039,East Martin Luther King Jr Boulevard & Airport Boulevard,30.28255,-97.70399,0.827,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,173282,44652,4,2022,0,0,22,0.126960677
32752,30.2878_-97.8155,Bee Caves Road,30.28776,-97.81548,0.056,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,199731,44652,4,2022,0,0,0,0
32753,30.2891_-97.6986,Manor Road & Pershing Drive,30.2891,-97.69856,0,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,43128,44652,4,2022,1,2.31868E-05,7,0.16230755
32754,30.2896_-97.7390,West Dean Keeton Street & University Avenue,30.28962,-97.73905,0.102,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,120949,44652,4,2022,0,0,2,0.016535895
32755,30.2958_-97.8287,30.2957_-97.8287_OR,30.29584,-97.82867,0.407,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,322502,44652,4,2022,0,0,0,0
32756,30.3027_-97.7157,Airport Boulevard,30.30266,-97.71574,1.265,44652,44682,21,0.625,0.75,,86099,860992022-04-0115:00:00,86099,Apr,2022,PM,108643,44652,4,2022,0,0,3,0.027613376
